me_date,n,ic,p,factor,horizon_m
2021-12-31,1715,-0.13333675318246413,2.980895395188771e-08,at,6
2022-01-31,1719,-0.09332540541977269,0.00010662773290234475,at,6
2022-02-28,1728,-0.08358150449416345,0.0005051875476973592,at,6
2022-03-31,1728,-0.11242683991341759,2.799953639259916e-06,at,6
2022-04-30,1728,-0.05997008913535899,0.012654399900448685,at,6
2022-05-31,1738,-0.040393464792198776,0.09228764789821611,at,6
2022-06-30,1738,0.027429231008373054,0.2530807313805538,at,6
2022-07-31,1738,0.011147748264886206,0.6423452926593471,at,6
2022-08-31,1743,0.054554459713261325,0.02274623618003845,at,6
2022-09-30,1743,0.16269701611863474,8.305192215811961e-12,at,6
2022-10-31,1743,0.10885860125110425,5.237389592770044e-06,at,6
2022-11-30,1752,0.06920258005191188,0.0037553531547400796,at,6
2022-12-31,1752,0.0840622970202747,0.00042780099356544107,at,6
2023-01-31,1753,0.09625373370098188,5.4246881681053235e-05,at,6
2023-02-28,1759,0.10460909186293965,1.1011257048925568e-05,at,6
2023-03-31,1759,0.06723534274420793,0.00478641317738649,at,6
2023-04-30,1759,0.03253707123379278,0.17256442971211025,at,6
2023-05-31,1761,0.03169434468786071,0.1837095639826392,at,6
2023-06-30,1763,0.03396864586908563,0.15396116194420473,at,6
2023-07-31,1763,-0.03606317979946348,0.1301165214101142,at,6
2023-08-31,1774,-0.024946458450113212,0.29365389056038743,at,6
2023-09-30,1774,-0.0021084990704015767,0.9292844729794251,at,6
2023-10-31,1778,-0.033592863701269904,0.15680728656448117,at,6
2023-11-30,1790,-0.05239949253152425,0.02662906112349758,at,6
