me_date,n,ic,p,factor,horizon_m
2023-10-31,1305,0.02780095171613799,0.3156028322110378,ma_yoy,6
2023-11-30,1303,0.0019495111520078693,0.9439515319152096,ma_yoy,6
2023-12-31,1304,-0.025862604357603344,0.35072528335993947,ma_yoy,6
2024-01-31,1304,-0.029081407145099773,0.2940070410447696,ma_yoy,6
2024-02-29,1320,-0.01559098066880384,0.5714303461537351,ma_yoy,6
2024-03-31,1320,-0.0449878326063402,0.10230760961958374,ma_yoy,6
2024-04-30,1320,-0.0095564115491213,0.7286809756583729,ma_yoy,6
2024-05-31,1312,0.025410493401113586,0.35774083552482916,ma_yoy,6
2024-06-30,1311,0.04163895431791253,0.13184460470603482,ma_yoy,6
2024-07-31,1311,0.07570446708597606,0.006099041150647552,ma_yoy,6
2024-08-31,1324,0.029363783286545594,0.28566692745058175,ma_yoy,6
2024-09-30,1324,0.011713844758225215,0.670223358928318,ma_yoy,6
2024-10-31,1324,0.030110073665398102,0.2735942069286829,ma_yoy,6
2024-11-30,1320,-0.0507209446881266,0.065442477408982,ma_yoy,6
2024-12-31,1320,-0.04576049368925191,0.09654149108700892,ma_yoy,6
2025-01-31,1320,-0.03162967478071858,0.25081924757611807,ma_yoy,6
2025-02-28,1331,0.003926081727229135,0.8862106401182375,ma_yoy,6
2025-03-31,1332,0.006517130243322731,0.8121664121424416,ma_yoy,6
2025-04-30,1332,0.01758131122517393,0.5214546088629964,ma_yoy,6
2025-05-31,1324,0.030387822007001967,0.2691913421363847,ma_yoy,6
2025-06-30,1324,0.03498062407173261,0.2033658630618555,ma_yoy,6
2025-07-31,1324,0.049319320857858485,0.07281803026222167,ma_yoy,6
2025-08-31,1346,0.028963064667311064,0.28831343575329227,ma_yoy,6
2025-09-30,1346,-0.011852453527368632,0.6639598334236212,ma_yoy,6
2025-10-31,1346,-0.0024806440463048507,0.9275520756088895,ma_yoy,6
2017-11-30,1078,-0.06484342155239034,0.03327338908437604,ma_yoy,12
2017-12-31,1078,-0.08128263702890105,0.007583579872956326,ma_yoy,12
2018-01-31,1078,-0.08301037390734821,0.00639095987152845,ma_yoy,12
2018-02-28,1105,-0.05830149002151982,0.0526859614878702,ma_yoy,12
2018-03-31,1105,-0.06417428196459568,0.032921732746987516,ma_yoy,12
2018-04-30,1105,-0.05945444855898416,0.04816966023224792,ma_yoy,12
2018-05-31,1108,-0.06894372531372168,0.021730522247736042,ma_yoy,12
2018-06-30,1108,-0.05159479863020888,0.08604825160428162,ma_yoy,12
