me_date,n,ic,p,factor,horizon_m
2016-08-31,1432,-0.006869526839014969,0.795071161232044,level,3
2016-09-30,1432,-0.01307063060915413,0.6211613682747817,level,3
2016-10-31,1432,-0.04584647400536338,0.08286328575865406,level,3
2016-11-30,1458,-0.09181180338447484,0.00044788862522117623,level,3
2016-12-31,1458,-0.019855938593523373,0.44869111918527405,level,3
2017-01-31,1458,0.07296124233206278,0.0053155654431761195,level,3
2017-02-28,1500,0.16815034580167348,5.612033352975476e-11,level,3
2017-03-31,1501,0.15602955241863675,1.222743574214434e-09,level,3
2017-04-30,1501,0.17031553307783745,3.1035139270537325e-11,level,3
2017-05-31,1515,0.09896657583677607,0.00011414487739624988,level,3
2017-06-30,1516,0.006805886118300864,0.791180939159445,level,3
2017-07-31,1516,-0.05721833188392428,0.025891737917828415,level,3
2017-08-31,1532,-0.059307420494218166,0.0202605729275774,level,3
2017-09-30,1532,-0.014633767931081077,0.5670915926292124,level,3
2017-10-31,1532,-0.0625366682019116,0.014359905611211398,level,3
2017-11-30,1547,0.010910217416190048,0.6680791829934231,level,3
2017-12-31,1547,0.01034900968957151,0.6842075532226439,level,3
2018-01-31,1548,-0.016307338183637998,0.5214378672161586,level,3
2018-02-28,1553,-0.005019137216127583,0.8433292805679946,level,3
2018-03-31,1553,-0.00442183453723585,0.8617737238804435,level,3
2018-04-30,1553,0.12499646539396599,7.760333133652425e-07,level,3
2018-05-31,1587,0.14335040355577128,9.70408088046525e-09,level,3
2018-06-30,1587,0.05990874484952372,0.01699304015230761,level,3
2018-07-31,1586,-0.02181858335346256,0.3852109815227647,level,3
2018-08-31,1594,-0.011641929035089605,0.6423222874486787,level,3
2018-09-30,1595,0.08215137912781481,0.0010238256018398786,level,3
2018-10-31,1595,0.1311205804762328,1.4784795573118836e-07,level,3
2018-11-30,1606,0.15173819182328122,9.864780720727276e-10,level,3
2018-12-31,1606,0.22703313859301807,3.2070663267846834e-20,level,3
2019-01-31,1606,0.16698916080595305,1.6482871989426332e-11,level,3
2019-02-28,1609,0.13299554323076923,8.583207401965388e-08,level,3
2019-03-31,1610,0.12097448000575668,1.1262144855354254e-06,level,3
2019-04-30,1611,0.17594796694524148,1.1425668209775673e-12,level,3
2019-05-31,1622,0.23708616944053562,3.6891846922638583e-22,level,3
2019-06-30,1623,0.1332323907219408,7.14994591347915e-08,level,3
2019-07-31,1623,0.10754409142176054,1.412998204637313e-05,level,3
2019-08-31,1634,0.0727799793152164,0.0032439703198579605,level,3
2019-09-30,1634,0.10970447868831788,8.806147803518785e-06,level,3
2019-10-31,1634,0.060470071752431374,0.014495887341266691,level,3
2019-11-30,1645,-0.014292643584286006,0.5624012382721524,level,3
