indicator,label,horizon,universe,regime,mean,std,ir,p,ci_low,ci_high,win_rate,n
sig_bb_pos,BB %B,40,momentum,trending,0.012541580185530452,0.09888366460479923,0.12683166866493495,0.24006645005139093,-0.04592581005478388,0.05347988080766523,51.724137931034484,87
sig_rvol_log,log(RVOL),40,momentum,trending,0.01079175252881612,0.10966768677450735,0.09840412291184299,0.3612630496061233,-0.031045986215203922,0.03856226812451178,55.172413793103445,87
sig_atr_pct,ATR%,40,momentum,trending,0.010189763833706815,0.18717720414974795,0.054439128311558,0.6129114249181857,-0.09043738719014763,0.17904756508263872,45.97701149425287,87
sig_rsi_dev,RSI 偏離,40,momentum,trending,0.009093896086522935,0.10807246159507458,0.0841462843753472,0.4346899076388875,-0.056367026089221395,0.060780120060587195,47.12643678160919,87
sig_efi,EFI,40,momentum,trending,0.003009028514675097,0.0925650855909411,0.03250716504463078,0.7624646439027791,-0.03204014531249945,0.03950809847170595,54.02298850574713,87
sig_kd_diff,KD 差,40,momentum,trending,-0.011808166757661573,0.0958285969184675,-0.12322174316825435,0.25360388258497424,-0.030987929189104327,0.009691860546932317,47.12643678160919,87
sig_adx_dir,ADX×方向,40,momentum,trending,-0.015261220412206596,0.09747978856428706,-0.15655779148661114,0.14785847568443566,-0.0655247388642532,0.02218350238982633,39.08045977011494,87
sig_squeeze,Squeeze,40,momentum,trending,-0.015585655823416302,0.08276329647856907,-0.18831603484344162,0.08256357159519134,-0.054873230221055246,0.04218061394355316,42.5287356321839,87
sig_ma_align,MA 排列,40,momentum,trending,-0.03167136721161498,0.12072030089374425,-0.2623532825642269,0.016437136750629744,-0.1143099265871161,0.004215591797370132,48.275862068965516,87
sig_supertrend,Supertrend,40,momentum,trending,-0.035929656561224044,0.11318118931190341,-0.31745254471756357,0.00396269956360551,-0.07025270682900785,0.05242081040007432,37.93103448275862,87
sig_vwap_dev,VWAP 偏離,60,momentum,trending,0.025786889095569095,0.09099028412002484,0.2834026659544632,0.009752705427969133,-0.023905985523110233,0.0621004489213605,56.32183908045977,87
sig_obv_mom,OBV 動能,60,momentum,trending,0.025505890574169257,0.12340547113931237,0.20668362868106285,0.05717826684822458,-0.0020393242097798106,0.09151639933327083,63.2183908045977,87
sig_rsi_dev,RSI 偏離,60,momentum,trending,0.023337195896946383,0.10135460981738882,0.23025293017252144,0.034554421643461675,-0.040154402569703415,0.05266547039410526,54.02298850574713,87
sig_bb_pos,BB %B,60,momentum,trending,0.01925238371852286,0.09042823372969763,0.21290235277701952,0.050238643419386886,-0.023411338946094085,0.03956951286535681,55.172413793103445,87
sig_rvol_log,log(RVOL),60,momentum,trending,0.019222239314538415,0.09723602351771997,0.19768639871451982,0.06864204102842408,-0.013678839588665519,0.04451654895820019,51.724137931034484,87
sig_macd_hist,MACD Hist,60,momentum,trending,0.01679154850867142,0.08618910749788097,0.1948221648435593,0.07267255691055174,-0.01055516608278554,0.05508580400347031,60.91954022988506,87
sig_ma20_dev,MA20 偏離,60,momentum,trending,0.014433650211122081,0.08523511315112581,0.16933925089687568,0.11789465392601262,-0.02136141565393241,0.041633927369413085,47.12643678160919,87
sig_td_setup,TD Setup,60,momentum,trending,0.01379824391367921,0.09342672068490002,0.14769055161656056,0.1719118805578761,-0.02930470188555146,0.042268830572288967,52.87356321839081,87
sig_adx_dir,ADX×方向,60,momentum,trending,0.003236776608400932,0.08481969222858764,0.03816067381708806,0.7227578508363215,-0.04238219052049771,0.02390696299542152,45.97701149425287,87
sig_efi,EFI,60,momentum,trending,-0.0016162503358078417,0.08845340756344006,-0.018272335462584003,0.8650699442090488,-0.04105373440835781,0.024654542129086042,48.275862068965516,87
sig_squeeze,Squeeze,60,momentum,trending,-0.0027897408852788027,0.10485886606520478,-0.026604721088096143,0.8046081333556345,-0.055297897155844516,0.07911827706205612,47.12643678160919,87
sig_kd_diff,KD 差,60,momentum,trending,-0.005618036091419132,0.08723060414897328,-0.06440441570053321,0.5496035114770024,-0.026685910868984447,0.009807406234126168,47.12643678160919,87
sig_atr_pct,ATR%,60,momentum,trending,-0.01412506042647296,0.17874919369878275,-0.079021673520249,0.4630888827565365,-0.12503928668919992,0.14704118688540177,39.08045977011494,87
sig_ma_align,MA 排列,60,momentum,trending,-0.022404585938652785,0.11045769499247117,-0.20283408901643193,0.061868133460704744,-0.0967416841403358,0.0016928189877383332,45.97701149425287,87
sig_supertrend,Supertrend,60,momentum,trending,-0.037153325199406145,0.10447103714925625,-0.3556327783587113,0.0013340703342428206,-0.06542539992058659,0.035064164733117464,39.08045977011494,87
sig_squeeze,Squeeze,1,momentum,volatile,-0.0020372179702026123,0.0817510924861554,-0.02491976447345479,0.38463793809701263,-0.006332646790179235,0.0027133110638976614,49.67159277504105,1218
sig_ma_align,MA 排列,1,momentum,volatile,-0.004185280157397504,0.16195646867914104,-0.025842006753611944,0.3672978294620455,-0.01210856561073549,0.004671041808856774,50.41050903119869,1218
sig_supertrend,Supertrend,1,momentum,volatile,-0.00925193525425485,0.10192060726819434,-0.09077590393382631,0.0015727475139029057,-0.013936604622595569,-0.004250712619320149,47.04433497536946,1218
sig_obv_mom,OBV 動能,1,momentum,volatile,-0.009592693663881139,0.11208006217367449,-0.08558786886660279,0.002873657523041251,-0.01523930611003251,-0.004776191394527455,46.96223316912972,1218
sig_rvol_log,log(RVOL),1,momentum,volatile,-0.012049594864507745,0.1179782046384161,-0.10213407553910303,0.0003893817774489605,-0.018769957315581946,-0.00423196311186411,46.24896949711459,1213
sig_macd_hist,MACD Hist,1,momentum,volatile,-0.013980450485155,0.14633333238624874,-0.09553838662167154,0.0008809689063631332,-0.020534467178908895,-0.0076066041180548796,47.454844006568145,1218
sig_adx_dir,ADX×方向,1,momentum,volatile,-0.01717421893463812,0.14763171340824702,-0.11633150180372241,5.221705731162096e-05,-0.024740691248831975,-0.009070990735091792,45.320197044334975,1218
sig_vwap_dev,VWAP 偏離,1,momentum,volatile,-0.0226978701136338,0.1587708999761491,-0.142959888222864,6.940276289224556e-07,-0.03121830926262922,-0.015127107010654003,43.5960591133005,1218
sig_rsi_dev,RSI 偏離,1,momentum,volatile,-0.023565878006533102,0.1473380299706982,-0.15994429958931689,2.9285765368314287e-08,-0.03242375735620538,-0.015232054168803315,43.76026272577997,1218
sig_bb_pos,BB %B,1,momentum,volatile,-0.025539940219297206,0.13961663005523137,-0.1829290694754184,2.4453106206578923e-10,-0.0340255174133323,-0.01845407384291449,41.95402298850575,1218
sig_ma20_dev,MA20 偏離,1,momentum,volatile,-0.02622743400399103,0.15941617718210235,-0.1645217848501738,1.1820678880170021e-08,-0.034718023012488754,-0.018706645464858288,43.02134646962233,1218
sig_td_setup,TD Setup,1,momentum,volatile,-0.028184681444942877,0.11920631456487146,-0.23643614474470578,4.440892098500626e-16,-0.03492389663377014,-0.021980001564563326,41.21510673234811,1218
sig_atr_pct,ATR%,1,momentum,volatile,-0.029562864682350098,0.2320628381023921,-0.12739163635198758,9.54881402592811e-06,-0.03982694492478797,-0.019483217384903006,46.30541871921182,1218
sig_efi,EFI,1,momentum,volatile,-0.034776475253727436,0.14386990162532187,-0.24172168647404282,2.220446049250313e-16,-0.043432597913283084,-0.027660126283256144,40.804597701149426,1218
sig_kd_diff,KD 差,1,momentum,volatile,-0.045594300007374564,0.11810255605765481,-0.3860568435548214,0.0,-0.0573621433371635,-0.03701769211963084,35.385878489326764,1218
sig_macd_hist,MACD Hist,5,momentum,volatile,0.006158594467491053,0.13331941487007645,0.04619428065666788,0.10703930891412061,-0.007569919675726766,0.019422944816999223,53.40442986054143,1219
sig_rvol_log,log(RVOL),5,momentum,volatile,0.0007811602444573457,0.10704026776340943,0.007297816614060984,0.7994077658838576,-0.007226391712167042,0.012260763795274908,50.70074196207749,1213
sig_squeeze,Squeeze,5,momentum,volatile,-0.0025576061386783596,0.08731121206760745,-0.0292929862970856,0.30663358933925133,-0.01156395292526898,0.006734473098297052,48.23625922887613,1219
sig_vwap_dev,VWAP 偏離,5,momentum,volatile,-0.004058302459447658,0.14245904197377468,-0.02848750351834285,0.32011971736983447,-0.018326128359122593,0.010938110361960088,51.59967186218212,1219
sig_bb_pos,BB %B,5,momentum,volatile,-0.004112424257846524,0.13007651664087758,-0.031615424244487815,0.26988637636210466,-0.017202880568387376,0.0108666495074484,49.794913863822806,1219
sig_rsi_dev,RSI 偏離,5,momentum,volatile,-0.005868887117027727,0.13881247988861745,-0.042279246950540014,0.14016337272634738,-0.019952014721339326,0.011236487079948704,50.86136177194421,1219
sig_supertrend,Supertrend,5,momentum,volatile,-0.008500159894947242,0.09914283257679084,-0.08573650433442542,0.0028143194624508094,-0.019557797468322057,0.002345938838187643,45.85726004922067,1219
sig_ma_align,MA 排列,5,momentum,volatile,-0.00855079833363668,0.1644894323209734,-0.05198387648971418,0.06977370765066104,-0.026015654158205434,0.010802810897341805,49.794913863822806,1219
sig_td_setup,TD Setup,5,momentum,volatile,-0.009276890922780194,0.11241498457282925,-0.082523615139315,0.004030522210257015,-0.018470288569080902,0.0024985570331805076,45.69319114027891,1219
sig_adx_dir,ADX×方向,5,momentum,volatile,-0.009792731476336929,0.1397156787833892,-0.07009042622567273,0.014539589182385848,-0.024709218082734286,0.006828665321390688,49.71287940935193,1219
sig_obv_mom,OBV 動能,5,momentum,volatile,-0.01007320589796209,0.10609673622861253,-0.09494359822960806,0.0009438188440087369,-0.021479833246554374,0.0009310265619719796,47.08777686628384,1219
sig_ma20_dev,MA20 偏離,5,momentum,volatile,-0.010701642103847418,0.1440101958120912,-0.07431169747044326,0.009585712688157333,-0.025876397427521375,0.0042340036131935845,50.28712059064807,1219
sig_efi,EFI,5,momentum,volatile,-0.023134688043459882,0.13490089559321353,-0.1714939544450565,2.7988196205086524e-09,-0.03778350908304289,-0.007803070473063906,44.54470877768662,1219
sig_atr_pct,ATR%,5,momentum,volatile,-0.02910861748172051,0.22658074311338866,-0.1284690705915532,7.965152982292167e-06,-0.05429987750094665,-0.00570798768313567,44.29860541427399,1219
sig_kd_diff,KD 差,5,momentum,volatile,-0.033319703508346704,0.10340884082898563,-0.32221329667015425,0.0,-0.04063462275571017,-0.02519449607594602,36.751435602953244,1219
sig_macd_hist,MACD Hist,10,momentum,volatile,0.022003354363020387,0.12576005981766117,0.17496297628136415,1.4577372642321507e-09,0.00609369512076332,0.03792713270194726,60.46128500823723,1214
sig_td_setup,TD Setup,10,momentum,volatile,0.02057740001292848,0.10758562323412914,0.19126533261928216,4.0295100589560207e-11,0.009897311183557701,0.033395029499917954,58.48434925864909,1214
sig_bb_pos,BB %B,10,momentum,volatile,0.0178556837412933,0.12044964722720566,0.14824189320880204,2.806548924372265e-07,0.002226591178395416,0.035275414187625115,56.919275123558485,1214
sig_rvol_log,log(RVOL),10,momentum,volatile,0.01784049119763,0.1003162533003361,0.17784247926622102,8.689837738273809e-10,0.00749677731296469,0.02927406049348642,57.284768211920536,1208
sig_vwap_dev,VWAP 偏離,10,momentum,volatile,0.013607991060112078,0.13371072629171712,0.10177187303899225,0.0004060497514060124,-0.002857845200738501,0.03145438691115284,57.001647446457994,1214
sig_rsi_dev,RSI 偏離,10,momentum,volatile,0.011366015070265599,0.1330636435310217,0.08541788552194417,0.0029765506525625263,-0.006921742573368875,0.031458868985012094,52.22405271828665,1214
sig_ma20_dev,MA20 偏離,10,momentum,volatile,0.004399828609943908,0.13626568430359484,0.03228860319771524,0.26080491940870676,-0.01379069760516999,0.022401056341189506,53.87149917627677,1214
sig_squeeze,Squeeze,10,momentum,volatile,0.001974474723535005,0.08679483513158077,0.02274875827048586,0.42815210413787597,-0.0095546138295745,0.013200388724651204,48.84678747940691,1214
sig_adx_dir,ADX×方向,10,momentum,volatile,0.0005309659134897742,0.13395339033798748,0.003963810935654974,0.8901771214370466,-0.018749913824079187,0.0209355007287011,50.494233937397034,1214
sig_efi,EFI,10,momentum,volatile,-0.007222725298887234,0.12682964290393184,-0.05694824280439035,0.04745645961079625,-0.025452962312714187,0.010697915709980969,50.0823723228995,1214
sig_supertrend,Supertrend,10,momentum,volatile,-0.00832762737146979,0.09429496426942169,-0.08831465641872355,0.0021370674275809076,-0.02317059944670483,0.005235657922737197,46.45799011532125,1214
sig_kd_diff,KD 差,10,momentum,volatile,-0.010955768831445764,0.10272535992594482,-0.10665106298331617,0.00021162751813741387,-0.01774357303130082,-0.003917231889925387,46.21087314662273,1214
sig_ma_align,MA 排列,10,momentum,volatile,-0.01207887049754199,0.16061317897912825,-0.07520472836859574,0.008894433990138229,-0.03597320129648391,0.01209758512317661,48.76441515650741,1214
sig_obv_mom,OBV 動能,10,momentum,volatile,-0.012905157005101564,0.1028593455085142,-0.1254641174440813,1.339714782999657e-05,-0.02780016366282395,0.00231692576710951,47.94069192751236,1214
sig_atr_pct,ATR%,10,momentum,volatile,-0.03522062987228582,0.216322583853155,-0.1628153161123225,1.754253764474356e-08,-0.06920784385763087,-0.003999534778004373,44.81054365733114,1214
sig_rvol_log,log(RVOL),20,momentum,volatile,0.01631120831518429,0.09946597222142342,0.16398782368379755,1.7288795950420877e-08,0.005302496096864191,0.027570633003251743,56.677796327212015,1198
sig_bb_pos,BB %B,20,momentum,volatile,0.013990266786524746,0.11232866566240646,0.12454760949953073,1.6765580784783296e-05,-0.0029733521721349437,0.03125451849937341,55.48172757475083,1204
sig_td_setup,TD Setup,20,momentum,volatile,0.013092357443228635,0.10782912449563187,0.12141763651024547,2.7077727827284903e-05,0.0012440745154767663,0.0253986144163365,56.56146179401993,1204
sig_rsi_dev,RSI 偏離,20,momentum,volatile,0.009832154758210108,0.1286469976222943,0.07642739387573716,0.00810850674860597,-0.01228865202510479,0.032609057202222624,54.06976744186046,1204
sig_vwap_dev,VWAP 偏離,20,momentum,volatile,0.009276812645511846,0.12988729433484905,0.07142201778101753,0.013339184386514269,-0.00904493708754481,0.030248703257567025,55.98006644518272,1204
sig_macd_hist,MACD Hist,20,momentum,volatile,0.004843535215808998,0.1238439715199123,0.03910997972985894,0.1750149331238382,-0.012120579935460127,0.021841330867255315,50.747508305647834,1204
sig_kd_diff,KD 差,20,momentum,volatile,0.002221698542536177,0.10406086747636778,0.021349990600844495,0.45894898501882575,-0.0035222675646325876,0.00824429105205351,50.16611295681063,1204
sig_adx_dir,ADX×方向,20,momentum,volatile,-0.0011369004969577418,0.13368368074950676,-0.00850440749823487,0.7679745871683945,-0.024725477297259046,0.023002176724486078,51.24584717607974,1204
sig_ma20_dev,MA20 偏離,20,momentum,volatile,-0.0015338865361438636,0.13414620483975567,-0.011434438551401194,0.6916146826144383,-0.022177551071485252,0.019674697894310027,52.24252491694352,1204
sig_squeeze,Squeeze,20,momentum,volatile,-0.0020028959005864424,0.0831996374846867,-0.024073372927316962,0.40370633613844964,-0.013240777083669742,0.012022119815331592,46.42857142857143,1204
sig_ma_align,MA 排列,20,momentum,volatile,-0.009160464034028324,0.16435421743715373,-0.05573610569215317,0.05335105919592453,-0.040040754536940525,0.02250336576831782,49.16943521594684,1204
sig_supertrend,Supertrend,20,momentum,volatile,-0.010033166999534281,0.09696198215578844,-0.10347526707337759,0.00034339607346134393,-0.02951705363777509,0.005526512725399784,45.43189368770764,1204
sig_efi,EFI,20,momentum,volatile,-0.011552602172265156,0.12787441950518696,-0.09034334010639672,0.001761358694406523,-0.03274148542797356,0.007705788667006702,46.67774086378738,1204
sig_obv_mom,OBV 動能,20,momentum,volatile,-0.01909463762989834,0.09661362001220171,-0.19763919028690574,1.1153300505384323e-11,-0.03547407720749577,-0.00394445797790241,43.68770764119601,1204
sig_atr_pct,ATR%,20,momentum,volatile,-0.03834687673586367,0.2159480834066518,-0.1775745175920486,9.805849465749361e-10,-0.07882030758236179,-9.525764515608021e-05,40.863787375415285,1204
sig_rsi_dev,RSI 偏離,40,momentum,volatile,0.02003476351471277,0.13092482939368183,0.15302493505238515,1.65959870956911e-07,-0.004930571283768058,0.043697790540253356,55.827702702702695,1184
sig_ma_align,MA 排列,40,momentum,volatile,0.017168631737209117,0.1553989666062192,0.11048099039625153,0.00015110919811678336,-0.015992486913721068,0.05059614965761403,55.74324324324324,1184
sig_bb_pos,BB %B,40,momentum,volatile,0.012387372438000317,0.11814523469407459,0.10484868450324039,0.0003217286078875947,-0.00785770476041555,0.03155918811230006,53.29391891891891,1184
sig_vwap_dev,VWAP 偏離,40,momentum,volatile,0.010978492503522242,0.13859102752072955,0.07921503072686398,0.006510564326513979,-0.012355998282732334,0.03382091771389433,55.91216216216216,1184
sig_adx_dir,ADX×方向,40,momentum,volatile,0.010700182769636734,0.13086432802964607,0.08176546604214946,0.004981774507755832,-0.01489747280453384,0.036106883952981075,53.46283783783784,1184
sig_rvol_log,log(RVOL),40,momentum,volatile,0.010094818266952446,0.09882951871172399,0.10214375622325998,0.0004724022231390457,-0.0008424660549213507,0.019908777577279376,55.60271646859083,1178
sig_td_setup,TD Setup,40,momentum,volatile,0.009976744567982615,0.11165848519612938,0.089350527642018,0.0021569413478874644,-0.0021688879151530254,0.024822523080328104,52.702702702702695,1184
sig_kd_diff,KD 差,40,momentum,volatile,0.0006546959978860013,0.10503180883232589,0.0062333116525791375,0.8302066874853788,-0.005182893398418189,0.006437913778317698,50.76013513513513,1184
sig_ma20_dev,MA20 偏離,40,momentum,volatile,-0.0011019630489850444,0.14124732253888905,-0.007801656195512275,0.7884001172715256,-0.025715453041319367,0.021945956195286546,51.01351351351351,1184
sig_macd_hist,MACD Hist,40,momentum,volatile,-0.009180413428384958,0.12555211291458382,-0.07312034194622131,0.012000384925139773,-0.027091048696000566,0.009053332005303153,48.564189189189186,1184
sig_squeeze,Squeeze,40,momentum,volatile,-0.009186910115706071,0.07828465655636374,-0.11735262719191517,5.7373415077277556e-05,-0.01994959930232497,0.0036788804723950253,44.08783783783784,1184
sig_efi,EFI,40,momentum,volatile,-0.010308177882427013,0.13047225913205115,-0.07900666356971785,0.00665245055851682,-0.0340818639926341,0.00957439494236765,47.7195945945946,1184
sig_supertrend,Supertrend,40,momentum,volatile,-0.015129448751654024,0.09950440340571723,-0.1520480323867228,1.9834821896047572e-07,-0.039211041181102683,0.002518742042953306,42.060810810810814,1184
sig_obv_mom,OBV 動能,40,momentum,volatile,-0.01744055620214133,0.10061940956318807,-0.1733319274865037,3.2417430961828586e-09,-0.03736954700960508,-0.0012454945798155452,40.96283783783784,1184
sig_atr_pct,ATR%,40,momentum,volatile,-0.03871575685807524,0.21266588238395565,-0.18204968481110775,5.236104883010739e-10,-0.08587825967879985,0.0027638665512149533,37.58445945945946,1184
sig_ma_align,MA 排列,60,momentum,volatile,0.02600545675524879,0.14822205633310181,0.17544930490511013,2.863160153410149e-09,-0.007654107762451607,0.054197765783833285,59.5360824742268,1164
sig_rsi_dev,RSI 偏離,60,momentum,volatile,0.02587109179616452,0.1322618111014962,0.19560515299697007,3.8553160663923336e-11,0.00032812813159017535,0.04896108712181129,57.302405498281786,1164
sig_adx_dir,ADX×方向,60,momentum,volatile,0.015822093920062327,0.12995656171187045,0.12174909609521557,3.5096324270345036e-05,-0.010150007540532295,0.04014018127150416,54.81099656357389,1164
sig_vwap_dev,VWAP 偏離,60,momentum,volatile,0.013105267435676063,0.13978810313506612,0.09375094977155163,0.001418517638738459,-0.012158331629427617,0.0379311046233738,57.21649484536082,1164
sig_bb_pos,BB %B,60,momentum,volatile,0.012462696518596909,0.12199217025395638,0.10215980658965879,0.0005096468789269615,-0.007912433537727186,0.031428733220404355,53.264604810996566,1164
sig_td_setup,TD Setup,60,momentum,volatile,0.009184547139176205,0.11221817526210234,0.08184545077233987,0.0053182823669279955,-0.005334892125133147,0.02365812219073234,54.123711340206185,1164
sig_rvol_log,log(RVOL),60,momentum,volatile,0.006889921224377545,0.10176591257529644,0.06770362540875073,0.021404025120627557,-0.0051050442885790985,0.02002593903150642,53.626943005181346,1158
sig_ma20_dev,MA20 偏離,60,momentum,volatile,0.0007315610917146907,0.1410781613159443,0.005185502028739663,0.8596051148840447,-0.024450805124910213,0.025018115318619773,52.0618556701031,1164
sig_kd_diff,KD 差,60,momentum,volatile,-0.00018757604099697443,0.10245635959661162,-0.0018307896331227628,0.950205764164026,-0.004774097554723166,0.005399263661836099,49.39862542955326,1164
sig_squeeze,Squeeze,60,momentum,volatile,-0.008243598835294477,0.07953943214350033,-0.10364166065985818,0.00042223357024107067,-0.019685611745270865,0.004352714426444668,45.36082474226804,1164
sig_efi,EFI,60,momentum,volatile,-0.01208410075938076,0.1287885389586286,-0.09382900727884333,0.0014055860166488632,-0.03581328554964819,0.008442992846948163,45.103092783505154,1164
sig_macd_hist,MACD Hist,60,momentum,volatile,-0.015529080874460678,0.1289926208242885,-0.12038735840257189,4.283118452752532e-05,-0.03527073104273771,0.004731555680642783,45.36082474226804,1164
sig_obv_mom,OBV 動能,60,momentum,volatile,-0.02235239613941734,0.09942744484874338,-0.22481112909440154,3.6193270602780103e-14,-0.04237805452367533,-0.006538102193601007,40.12027491408935,1164
sig_supertrend,Supertrend,60,momentum,volatile,-0.024546536329983156,0.09649484840575111,-0.2543818321447322,0.0,-0.047663049540414525,-0.004402528819717304,38.05841924398625,1164
sig_atr_pct,ATR%,60,momentum,volatile,-0.045895266120662935,0.19821461288596037,-0.23154330274866286,6.439293542825908e-15,-0.08891475827648461,0.0014452994493391737,34.5360824742268,1164
